pop,bet_id,mint,symbol,rule_set,gate,series,proposed_at,features_end_time,decided_at,quote_json,entry_at,exit_at,exit_reason,spent_lamports,received_lamports,high_water_sol,pnl_sol,params,entry_json
paper,01a0bcfe-a01d-7951-967b-d3c36bdb854d,BpBZg1gkdmobnYxG7bYnXbYXC5SqpTXzCeagYu9TieGN,OVERSTIM,flow_v2/1,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 04:06:25.713724+00,2026-09-20 04:06:25.713724+00,2026-09-20 04:06:25.713724+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""968248.3474451268172143168368"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""50.6898283678"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-20T04:06:25.713724+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""10.394375548"", ""curve_progress_pct"": ""34.8136"", ""price_sol_per_token"": ""0.00000005068982836781802754715683768"", ""real_token_reserves"": ""516993121.335672"", ""virtual_sol_reserves"": ""40.394375548"", ""virtual_token_reserves"": ""796893121.335672""}",2026-09-20 04:06:28+00,2026-09-20 04:12:00+00,creator_dump,,,1.4350543783,-0.0224250098,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""968248.3474451268172143168368"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-20T04:05:58.651000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""109.03915970373174"", ""observed_at"": ""2026-09-20T04:05:59.360840+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""50.6898283678"", ""observed_at"": ""2026-09-20T04:06:28+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""10.394375548"", ""real_token_reserves"": ""516993121.335672"", ""virtual_sol_reserves"": ""40.394375548"", ""virtual_token_reserves"": ""796893121.335672""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-20T04:06:25.713724+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000005163964403547162431500669075"", ""participation_pct"": null, ""decision_to_fill_s"": 2, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000005081323246665050480194203994"", ""marginal_price_before_sol"": ""0.00000005068982836781802754715683768""}"
paper,01a0bd1d-61c6-78e0-8154-962275bf2712,CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump,ANT,flow_v2/1,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 04:39:55.707263+00,2026-09-20 04:39:55.707263+00,2026-09-20 04:39:55.707263+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1133662.520954741668443652412"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""43.2892909159"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-20T04:39:55.707263+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""7.329375506"", ""curve_progress_pct"": ""26.5637"", ""price_sol_per_token"": ""0.0000000432892909158956032534029796"", ""real_token_reserves"": ""582423561.236547"", ""virtual_sol_reserves"": ""37.329375506"", ""virtual_token_reserves"": ""862323561.236547""}",2026-09-20 04:40:01+00,2026-09-20 04:41:36.972392+00,line_broken,,,1.0115863426,-0.0046975062,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""1133662.520954741668443652412"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-20T04:40:14.089000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""109.0807876979823"", ""observed_at"": ""2026-09-20T04:40:14.534188+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""43.2892909159"", ""observed_at"": ""2026-09-20T04:40:01+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""7.329375506"", ""real_token_reserves"": ""582423561.236547"", ""virtual_sol_reserves"": ""37.329375506"", ""virtual_token_reserves"": ""862323561.236547""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-20T04:39:55.707263+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000004410483638278107220610000902"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000004340333718601162349443289037"", ""marginal_price_before_sol"": ""0.0000000432892909158956032534029796""}"
paper,01a0bd1d-a58b-7ded-8332-b5e03604e795,CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump,ANT,operator/5,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 04:40:11.917572+00,2026-09-20 04:40:11.917572+00,2026-09-20 04:40:11.924883+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1697939.488388519372492259194"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""40.4402755854"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:40:11.917572+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""6.080084149"", ""curve_progress_pct"": ""22.7989"", ""price_sol_per_token"": ""0.00000004044027558540159789610921522"", ""real_token_reserves"": ""612281955.407456"", ""virtual_sol_reserves"": ""36.080084149"", ""virtual_token_reserves"": ""892181955.407456""}",2026-09-20 04:40:17+00,2026-09-20 04:41:36.972392+00,line_broken,,,1.0486354670,-0.0042514959,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""max_hold_s"": 300, ""max_loss_pct"": ""50"", ""trailing_pct"": ""10"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""1646256.717958491624577233345"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""sol_usd"": {""as_of"": ""2026-09-20T04:40:14.089000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""109.0807876979823"", ""observed_at"": ""2026-09-20T04:40:14.534188+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""41.7110807997"", ""observed_at"": ""2026-09-20T04:40:17+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""6.64259396"", ""real_token_reserves"": ""598585842.550838"", ""virtual_sol_reserves"": ""36.64259396"", ""virtual_token_reserves"": ""878485842.550838""}, ""sol_spent"": ""0.07"", ""decided_at"": ""2026-09-20T04:40:11.924883+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000004252070727268246475317713369"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000004186785202441013516200130707"", ""marginal_price_before_sol"": ""0.00000004171108079966523999424227321""}"
real,01a0bd1d-5e69-7da2-af32-701a4ad21927,CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump,ANT,operator/5,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 04:40:11.917572+00,2026-09-20 04:40:11.917572+00,2026-09-20 04:40:11.924883+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1697939.488388519372492259194"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""40.4402755854"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:40:11.917572+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""6.080084149"", ""curve_progress_pct"": ""22.7989"", ""price_sol_per_token"": ""0.00000004044027558540159789610921522"", ""real_token_reserves"": ""612281955.407456"", ""virtual_sol_reserves"": ""36.080084149"", ""virtual_token_reserves"": ""892181955.407456""}",2026-09-20 04:40:12+00,2026-09-20 04:40:18+00,target,64850024,83365195,0.0834051950,0.0185151710,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""decided_by"": ""executor:auto_stage1"", ""max_hold_s"": 300, ""trailing_pct"": ""10""}","{""fee"": 593844, ""mint"": ""CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump"", ""slot"": 448626080, ""is_buy"": true, ""cashback"": 0, ""signature"": ""3dD2fb9JjNV74fPpoN2GGUHJDUEufHBuYNAmD3ra17gWRZMwNMMsZVv7oT1ALSqxKnkApAT67H4kDPiBRQPde9sB"", ""timestamp"": 1789879212, ""block_time"": ""2026-09-20T04:40:12+00:00"", ""sol_amount"": 62509810, ""creator_fee"": 187530, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1543058159611, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 64850024, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -64850024, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 63336184, ""real_token_reserves_after"": 610738897247845, ""virtual_sol_reserves_after"": 36142593959, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 890638897247845}"
real,01a0bd1e-4e04-7b4c-862e-16c8921163d0,CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump,ANT,operator/6,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 04:40:13.055659+00,2026-09-20 04:40:13.055659+00,2026-09-20 04:41:06.897109+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1692076.852075673083774503131"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""40.5805249138"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:40:13.055659+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""6.142593959"", ""curve_progress_pct"": ""22.9935"", ""price_sol_per_token"": ""0.00000004058052491383869999867033362"", ""real_token_reserves"": ""610738897.247845"", ""virtual_sol_reserves"": ""36.142593959"", ""virtual_token_reserves"": ""890638897.247845""}",2026-09-20 04:41:13+00,2026-09-20 04:44:14+00,trailing,65334262,50375117,0.0636721790,-0.0149591450,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""decided_by"": ""executor:auto_stage1"", ""max_hold_s"": 300, ""trailing_pct"": ""10""}","{""fee"": 612591, ""mint"": ""CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump"", ""slot"": 448626311, ""is_buy"": true, ""cashback"": 0, ""signature"": ""3z1nXZRBQxVa78CNTH5UWKFLzxLDmH1MTxb28ZAA12hbFdMAxJCEPFX5FnjZWCosbBdXWbyHUnFCRUtncrra4rhi"", ""timestamp"": 1789879273, ""block_time"": ""2026-09-20T04:41:13+00:00"", ""sol_amount"": 64483221, ""creator_fee"": 193450, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1578189843461, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": null, ""buy_total_lamports"": 65334262, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -65334262, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 65334262, ""real_token_reserves_after"": 606910149655539, ""virtual_sol_reserves_after"": 36298637381, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 886810149655539}"
paper,01a0bd1e-7c0b-7dfa-bbe5-c1933da65faf,CLqJQGaaqNm9LGnQPt41HEmJPJ5Pao8DG5TP6f6MPump,ANT,operator/6,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 04:40:13.055659+00,2026-09-20 04:40:13.055659+00,2026-09-20 04:41:06.897109+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1692076.852075673083774503131"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""40.5805249138"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:40:13.055659+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""6.142593959"", ""curve_progress_pct"": ""22.9935"", ""price_sol_per_token"": ""0.00000004058052491383869999867033362"", ""real_token_reserves"": ""610738897.247845"", ""virtual_sol_reserves"": ""36.142593959"", ""virtual_token_reserves"": ""890638897.247845""}",2026-09-20 04:41:17.975386+00,2026-09-20 04:41:36.972392+00,line_broken,,,0.9656019656,-0.0030031057,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""max_hold_s"": 300, ""max_loss_pct"": ""50"", ""trailing_pct"": ""10"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""1677573.759747861322752611682"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""sol_usd"": {""as_of"": ""2026-09-20T04:41:26.360000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""108.9937005586841"", ""observed_at"": ""2026-09-20T04:41:26.795648+00:00""}, ""snapshot"": {""source"": ""pumpfun_rest"", ""complete"": false, ""mcap_sol"": ""40.9316891503"", ""observed_at"": ""2026-09-20T04:41:17.975386+00:00"", ""mayhem_enabled"": null, ""real_sol_reserves"": ""6.298637381"", ""real_token_reserves"": ""606910149.655539"", ""virtual_sol_reserves"": ""36.298637381"", ""virtual_token_reserves"": ""886810149.655539""}, ""sol_spent"": ""0.07"", ""decided_at"": ""2026-09-20T04:41:06.897109+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000004172692830538847514431631114"", ""participation_pct"": null, ""decision_to_fill_s"": 11, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000004108699017544429102271677005"", ""marginal_price_before_sol"": ""0.00000004093168915026442872399378309""}"
paper,01a0bd28-669b-7643-9a60-935053683796,iK2bZXkkKQjpqbHkkuArjaCxNW1Afq4q6MAVBBopump,NSCE,operator/5,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 04:51:51.483427+00,2026-09-20 04:51:51.483427+00,2026-09-20 04:51:51.496713+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1098884.383475257093995020743"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""57.5199627649"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:51:51.483427+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""14.857340657"", ""curve_progress_pct"": ""40.9677"", ""price_sol_per_token"": ""0.00000006250950634504939653885761937"", ""real_token_reserves"": ""437708301.198056"", ""virtual_sol_reserves"": ""44.857340657"", ""virtual_token_reserves"": ""717608301.198056""}",2026-09-20 04:52:02+00,2026-09-20 04:52:18+00,trailing,,,0.9656019656,-0.0105343760,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""max_hold_s"": 300, ""max_loss_pct"": ""50"", ""trailing_pct"": ""10"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""977529.3094784409437831338622"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""sol_usd"": {""as_of"": ""2026-09-20T04:52:15.308000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""109.07432319220982"", ""observed_at"": ""2026-09-20T04:52:16.666866+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""70.2758500939"", ""observed_at"": ""2026-09-20T04:52:02+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""17.562376063"", ""real_token_reserves"": ""396895456.752959"", ""virtual_sol_reserves"": ""47.562376063"", ""virtual_token_reserves"": ""676795456.752959""}, ""sol_spent"": ""0.07"", ""decided_at"": ""2026-09-20T04:51:51.496713+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000007160910606081814342079807278"", ""participation_pct"": null, ""decision_to_fill_s"": 10, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000007047929656435389432014908117"", ""marginal_price_before_sol"": ""0.00000007027585009389478848562345247""}"
paper,01a0bd2e-5ac5-7589-89a7-0214a90a5435,GWPYWY1KTMxJW7MFniJH8jfd3ygRr68NKu1iLh3Qpump,BLEP,flow_v2/1,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 04:58:25.805921+00,2026-09-20 04:58:25.805921+00,2026-09-20 04:58:25.805921+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""915011.9868403149849387309774"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""53.6408340807"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-20T04:58:25.805921+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""11.553561233"", ""curve_progress_pct"": ""37.6166"", ""price_sol_per_token"": ""0.00000005364083408070413381162323257"", ""real_token_reserves"": ""494762846.787235"", ""virtual_sol_reserves"": ""41.553561233"", ""virtual_token_reserves"": ""774662846.787235""}",2026-09-20 04:58:32+00,2026-09-20 05:00:21+00,line_broken,,,1.2837322831,-0.0008241857,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""902996.0598159343421325471488"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-20T04:58:46.097000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""108.56920345915593"", ""observed_at"": ""2026-09-20T04:58:46.853275+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""54.3550415079"", ""observed_at"": ""2026-09-20T04:58:32+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""11.82928147"", ""real_token_reserves"": ""489656609.829969"", ""virtual_sol_reserves"": ""41.82928147"", ""virtual_token_reserves"": ""769556609.829969""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-20T04:58:25.805921+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000005537122721243317646788483232"", ""participation_pct"": null, ""decision_to_fill_s"": 6, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.0000000544828265539941373355447805"", ""marginal_price_before_sol"": ""0.00000005435504150791719151451725948""}"
paper,01a0bd2e-5ace-7bdb-a094-dc6f41c6274d,GWPYWY1KTMxJW7MFniJH8jfd3ygRr68NKu1iLh3Qpump,BLEP,operator/5,fluxo_e_holders/2,meme_event_gate_v1,2026-09-20 04:58:25.805921+00,2026-09-20 04:58:25.805921+00,2026-09-20 04:58:25.816998+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1280411.825666428860984369115"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""53.6408340807"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:58:25.805921+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""11.553561233"", ""curve_progress_pct"": ""37.6166"", ""price_sol_per_token"": ""0.00000005364083408070413381162323257"", ""real_token_reserves"": ""494762846.787235"", ""virtual_sol_reserves"": ""41.553561233"", ""virtual_token_reserves"": ""774662846.787235""}",2026-09-20 04:58:32+00,2026-09-20 04:59:35.508018+00,target,,,1.1787825422,0.0017562969,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""max_hold_s"": 300, ""max_loss_pct"": ""50"", ""trailing_pct"": ""10"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""1263601.400883113378568491202"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""sol_usd"": {""as_of"": ""2026-09-20T04:58:46.097000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""108.56920345915593"", ""observed_at"": ""2026-09-20T04:58:46.853275+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""54.3550415079"", ""observed_at"": ""2026-09-20T04:58:32+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""11.82928147"", ""real_token_reserves"": ""489656609.829969"", ""virtual_sol_reserves"": ""41.82928147"", ""virtual_token_reserves"": ""769556609.829969""}, ""sol_spent"": ""0.07"", ""decided_at"": ""2026-09-20T04:58:25.816998+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000005539721620368415010863024062"", ""participation_pct"": null, ""decision_to_fill_s"": 6, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000005453398258102630881848585102"", ""marginal_price_before_sol"": ""0.00000005435504150791719151451725948""}"
paper,01a0bd2e-ac21-7455-82b7-96b8feee57db,GWPYWY1KTMxJW7MFniJH8jfd3ygRr68NKu1iLh3Qpump,BLEP,operator/6,fluxo_e_holders/1,meme_event_gate_v1,2026-09-20 04:58:25.805921+00,2026-09-20 04:58:25.805921+00,2026-09-20 04:58:59.10346+00,"{""reason"": null, ""source"": ""solana_ws"", ""tokens"": ""1280411.825666428860984369115"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""complete"": false, ""cost_sol"": ""0.07"", ""mcap_sol"": ""53.6408340807"", ""size_sol"": ""0.07"", ""observed_at"": ""2026-09-20T04:58:25.805921+00:00"", ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""11.553561233"", ""curve_progress_pct"": ""37.6166"", ""price_sol_per_token"": ""0.00000005364083408070413381162323257"", ""real_token_reserves"": ""494762846.787235"", ""virtual_sol_reserves"": ""41.553561233"", ""virtual_token_reserves"": ""774662846.787235""}",2026-09-20 04:59:03+00,2026-09-20 04:59:35.508018+00,target,,,1.1743795629,0.0014882406,"{""size_sol"": ""0.07"", ""target_x"": ""1.15"", ""max_hold_s"": 300, ""max_loss_pct"": ""50"", ""trailing_pct"": ""10"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""1258873.061462516681328145721"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.001203931203931203931203931204"", ""sol_usd"": {""as_of"": ""2026-09-20T04:58:46.097000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""108.56920345915593"", ""observed_at"": ""2026-09-20T04:58:46.853275+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""54.5593674782"", ""observed_at"": ""2026-09-20T04:59:03+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""11.90782793"", ""real_token_reserves"": ""488214255.47974"", ""virtual_sol_reserves"": ""41.90782793"", ""virtual_token_reserves"": ""768114255.47974""}, ""sol_spent"": ""0.07"", ""decided_at"": ""2026-09-20T04:58:59.103460+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.0687960687960687960687960688"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000005560528868468782525902720385"", ""participation_pct"": null, ""decision_to_fill_s"": 3, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000005473864428834396108191399837"", ""marginal_price_before_sol"": ""0.00000005455936747824799716285086499""}"
