lane,bet_id,mint,symbol,rule_set,proposal_id,gate,series,decided_at,features_end_time,entry_at,exit_at,exit_reason,size_sol,pnl_sol,flow_json,progress_pct
live,01a0b78e-b600-7088-bb67-06c4a6311a48,ChANCydjWNF2J9DAdZYiWZXpTmg629s5SJZrbRY2pump,Burger,operator/5,01a0b78e-9543-7644-b723-e91c7406bb04,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 02:46:09.998195+00,2026-09-19 02:46:09.982953+00,2026-09-19 02:46:16+00,2026-09-19 02:51:20+00,time_stop,0.02221400600000000000,-0.0032262340,"{""buys_1m"": 35, ""feature"": ""flow"", ""snipers"": 4, ""sells_1m"": 10, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.5910738266"", ""net_sol_flow_1m"": ""7.978056446"", ""progress_rising"": true, ""unique_buyers_1m"": 30, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",32.4798
paper,01a0b78e-b6fa-7d2b-a6a2-7d1851da5dc9,ChANCydjWNF2J9DAdZYiWZXpTmg629s5SJZrbRY2pump,Burger,operator/5,01a0b78e-9543-7644-b723-e91c7406bb04,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 02:46:09.998195+00,2026-09-19 02:46:09.982953+00,2026-09-19 02:46:15.796797+00,2026-09-19 02:48:41+00,line_broken,0.07,-0.0054168718,"{""buys_1m"": 35, ""feature"": ""flow"", ""snipers"": 4, ""sells_1m"": 10, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.5910738266"", ""net_sol_flow_1m"": ""7.978056446"", ""progress_rising"": true, ""unique_buyers_1m"": 30, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",32.4798
paper,01a0b792-5271-7f9d-a6a0-f1643471787c,9DtZu59qs2HGHuPZKNxHjosRToZHXbdnF2THtrY4pump,Gopad,flow_v2/2,01a0b791-ede6-72c9-b6a6-754011e3a3c7,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 02:49:49.284344+00,2026-09-19 02:49:49.284344+00,2026-09-19 02:50:04.175682+00,2026-09-19 02:51:49+00,line_broken,0.05,-0.0062801769,"{""buys_1m"": 31, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""15.0639981466"", ""net_sol_flow_1m"": ""7.410707529"", ""progress_rising"": true, ""unique_buyers_1m"": 31, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",35.8368
paper,01a0b792-527c-797a-b7c5-f52d8cf435c6,9DtZu59qs2HGHuPZKNxHjosRToZHXbdnF2THtrY4pump,Gopad,flow_v2/5,01a0b791-ede7-7a2b-8f45-71f05c395cfe,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 02:49:49.284344+00,2026-09-19 02:49:49.284344+00,2026-09-19 02:50:04.175682+00,2026-09-19 02:51:49+00,line_broken,0.05,-0.0062801769,"{""buys_1m"": 31, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""15.0639981466"", ""net_sol_flow_1m"": ""7.410707529"", ""progress_rising"": true, ""unique_buyers_1m"": 31, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",35.8368
paper,01a0b792-5285-7cf8-a928-fe4f9ce0e2da,9DtZu59qs2HGHuPZKNxHjosRToZHXbdnF2THtrY4pump,Gopad,flow_v2/1,01a0b791-fec4-7492-8455-ada652bf3d6b,fluxo_e_holders/1,meme_event_gate_v1,2026-09-19 02:49:53.603879+00,2026-09-19 02:49:53.603879+00,2026-09-19 02:50:04.175682+00,2026-09-19 02:51:49+00,line_broken,0.05,-0.0062801769,"{""buys_1m"": 33, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 16, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""17.3036838155"", ""net_sol_flow_1m"": ""7.377285485"", ""progress_rising"": true, ""unique_buyers_1m"": 33, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",37.349
paper,01a0b7ac-6956-72b2-8c4e-fe8932a5da16,opmpqBZmbEpGxWnHcwkYBjZHaa4mNxz4j7cVa6Hpump,TENSORRA,flow_v2/8,01a0b7ac-2357-742e-bb19-b1628e067223,fluxo_e_holders/3,meme_features_15s_v1,2026-09-19 03:18:24.266037+00,2026-09-19 03:18:17.418233+00,2026-09-19 03:18:28+00,2026-09-19 03:18:41.809169+00,line_broken,0.05,-0.0043082356,"{""buys_1m"": 18, ""feature"": ""flow"", ""snipers"": 59, ""sells_1m"": 17, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""-73.1949063963"", ""net_sol_flow_1m"": ""6.577706584"", ""progress_rising"": false, ""unique_buyers_1m"": 17, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",17.1061
paper,01a0b7ae-ccad-7446-b0e6-94e588885ea9,9D1NumwqeG8q9KV6GawMttiVM6jncZrViiSmqE8pump,CTCA1,flow_v2/5,01a0b7ae-cbcb-7796-87cb-cd3d7bfe39f1,fluxo_e_holders/2,meme_features_15s_v1,2026-09-19 03:21:13.124175+00,2026-09-19 03:21:00.160643+00,2026-09-19 03:21:14+00,2026-09-19 03:21:33+00,creator_dump,0.05,-0.0022918168,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 7, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""85.9923937999"", ""net_sol_flow_1m"": ""21.861170294"", ""progress_rising"": true, ""unique_buyers_1m"": 26, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",74.1733
paper,01a0b7ae-cc9c-761f-b0bf-4a99dbdebaaa,9D1NumwqeG8q9KV6GawMttiVM6jncZrViiSmqE8pump,CTCA1,flow_v2/2,01a0b7ae-cbb4-7a64-b327-7b1c15b56ba1,fluxo_e_holders/2,meme_features_15s_v1,2026-09-19 03:21:13.124175+00,2026-09-19 03:21:00.160643+00,2026-09-19 03:21:14+00,2026-09-19 03:21:33+00,creator_dump,0.05,-0.0022918168,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 7, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""85.9923937999"", ""net_sol_flow_1m"": ""21.861170294"", ""progress_rising"": true, ""unique_buyers_1m"": 26, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",74.1733
paper,01a0b7bf-602d-75eb-bf47-d0a7344426eb,AyYY2gyAtFXUYReZQ2yYQhzxhoqYpWfHMzTN5ykhpump,JESTER,flow_v2/1,01a0b7bf-1f43-7859-8d68-9fb58f3f494c,fluxo_e_holders/1,meme_event_gate_v1,2026-09-19 03:39:11.042813+00,2026-09-19 03:39:11.042813+00,2026-09-19 03:39:17+00,2026-09-19 03:48:43+00,creator_dump,0.05,-0.0150032549,"{""buys_1m"": 18, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 7, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""8.9825662987"", ""net_sol_flow_1m"": ""4.468637021"", ""progress_rising"": true, ""unique_buyers_1m"": 14, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",17.9442
paper,01a0b7bf-a103-797f-978c-e06f41a77752,AyYY2gyAtFXUYReZQ2yYQhzxhoqYpWfHMzTN5ykhpump,JESTER,flow_v2/2,01a0b7bf-4c8c-7389-b48d-ac28722202d9,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 03:39:22.635993+00,2026-09-19 03:39:22.635993+00,2026-09-19 03:39:33+00,2026-09-19 03:48:43+00,creator_dump,0.05,-0.0140905353,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 7, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.9873226295"", ""net_sol_flow_1m"": ""6.72402622"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",25.1278
paper,01a0b7bf-a10c-7aa5-82a4-b77f6894421c,AyYY2gyAtFXUYReZQ2yYQhzxhoqYpWfHMzTN5ykhpump,JESTER,flow_v2/5,01a0b7bf-4c8d-7846-bae6-364aca49bb3a,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 03:39:22.635993+00,2026-09-19 03:39:22.635993+00,2026-09-19 03:39:33+00,2026-09-19 03:48:43+00,creator_dump,0.05,-0.0140905353,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 7, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.9873226295"", ""net_sol_flow_1m"": ""6.72402622"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",25.1278
paper,01a0b7d9-8acb-7129-b065-4a1bf01d38ef,EjwMZojQToCzwwaxgmpio64dY9tWnh7G44J2CJTpump,ChipInu,flow_v2/2,01a0b7d9-466b-722f-ae1c-2b9add54be8c,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:07:45.001886+00,2026-09-19 04:07:45.001886+00,2026-09-19 04:07:59+00,2026-09-19 04:09:04+00,creator_dump,0.05,-0.0067169371,"{""buys_1m"": 16, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""10.5428170438"", ""net_sol_flow_1m"": ""4.825683198"", ""progress_rising"": true, ""unique_buyers_1m"": 15, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",34.7118
paper,01a0b7d9-8ad6-7c1c-8ea9-ba199b3a7bae,EjwMZojQToCzwwaxgmpio64dY9tWnh7G44J2CJTpump,ChipInu,flow_v2/3,01a0b7d9-466c-7066-a547-5284ac9f8c70,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:07:45.001886+00,2026-09-19 04:07:45.001886+00,2026-09-19 04:07:59+00,2026-09-19 04:09:04+00,creator_dump,0.05,-0.0067169371,"{""buys_1m"": 16, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""10.5428170438"", ""net_sol_flow_1m"": ""4.825683198"", ""progress_rising"": true, ""unique_buyers_1m"": 15, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",34.7118
paper,01a0b7d9-8ae0-7028-8543-540c8cd1c157,EjwMZojQToCzwwaxgmpio64dY9tWnh7G44J2CJTpump,ChipInu,flow_v2/5,01a0b7d9-466d-7214-b7b2-613e0a49bd4b,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:07:45.001886+00,2026-09-19 04:07:45.001886+00,2026-09-19 04:07:59+00,2026-09-19 04:09:04+00,creator_dump,0.05,-0.0067169371,"{""buys_1m"": 16, ""feature"": ""flow"", ""snipers"": 7, ""sells_1m"": 3, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""10.5428170438"", ""net_sol_flow_1m"": ""4.825683198"", ""progress_rising"": true, ""unique_buyers_1m"": 15, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",34.7118
paper,01a0b7e2-91a1-78cb-9363-44f632dcd8b5,8h5QpdJinTkKTBuRgpqUpm7kQUaxrxirbM7drFEXGeMT,jevrik,flow_v2/8,01a0b7e2-5ae2-7791-84ea-070c733a770e,fluxo_e_holders/3,meme_event_gate_v1,2026-09-19 04:17:40.064289+00,2026-09-19 04:17:40.064289+00,2026-09-19 04:17:48+00,2026-09-19 04:18:52+00,line_broken,0.05,-0.0191961932,"{""buys_1m"": 50, ""feature"": ""flow"", ""snipers"": 37, ""sells_1m"": 35, ""dev_share"": ""0.036244"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""-8.3543200049"", ""net_sol_flow_1m"": ""0.593857799"", ""progress_rising"": false, ""unique_buyers_1m"": 38, ""max_sells_to_buys"": ""1"", ""min_unique_buyers"": 10}",49.4104
paper,01a0b7f0-1217-733a-b009-f3f0bb32cec7,6zfznNNads4Nb8n11eD7FPViZQsNJfWDwZccrNMypump,MODEL,flow_v2/1,01a0b7ef-cc95-7106-baaf-ff8b4977712f,fluxo_e_holders/1,meme_event_gate_v1,2026-09-19 04:32:21.140954+00,2026-09-19 04:32:21.140954+00,2026-09-19 04:32:24+00,2026-09-19 04:34:30+00,line_broken,0.05,-0.0016283313,"{""buys_1m"": 14, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 2, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""15.2198845654"", ""net_sol_flow_1m"": ""7.139876862"", ""progress_rising"": true, ""unique_buyers_1m"": 14, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",28.1419
paper,01a0b7f0-a20f-7093-96ad-18acc1daafe3,6zfznNNads4Nb8n11eD7FPViZQsNJfWDwZccrNMypump,MODEL,flow_v2/5,01a0b7f0-34e4-771e-be34-0695fbe1f6f9,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:32:47.843318+00,2026-09-19 04:32:47.843318+00,2026-09-19 04:32:56+00,2026-09-19 04:34:30+00,line_broken,0.05,-0.0098423050,"{""buys_1m"": 29, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""20.0311164029"", ""net_sol_flow_1m"": ""8.977401414"", ""progress_rising"": true, ""unique_buyers_1m"": 28, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",34.8306
paper,01a0b7f0-a1fd-772c-ac20-57acfb59ef8c,6zfznNNads4Nb8n11eD7FPViZQsNJfWDwZccrNMypump,MODEL,flow_v2/2,01a0b7f0-34e3-74db-b827-e658d8bd5dc7,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:32:47.843318+00,2026-09-19 04:32:47.843318+00,2026-09-19 04:32:56+00,2026-09-19 04:34:30+00,line_broken,0.05,-0.0098423050,"{""buys_1m"": 29, ""feature"": ""flow"", ""snipers"": 2, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""20.0311164029"", ""net_sol_flow_1m"": ""8.977401414"", ""progress_rising"": true, ""unique_buyers_1m"": 28, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",34.8306
paper,01a0b7fd-7406-7fd6-a79e-1cc4d901f703,6zaPQyuj1Thh5Wori7F6Z4SSj9QzEEVhnNeZYgbGDVsQ,PEEDY,flow_v2/3,01a0b7fd-443f-7921-93e3-c61b8f1512ec,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:47:03.741301+00,2026-09-19 04:47:03.741301+00,2026-09-19 04:47:11.641883+00,2026-09-19 04:48:14.651761+00,creator_dump,0.05,-0.0009801536,"{""buys_1m"": 64, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""52.4150991257"", ""net_sol_flow_1m"": ""19.924662097"", ""progress_rising"": true, ""unique_buyers_1m"": 54, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",56.4798
paper,01a0b7fd-73fa-72e7-9c4a-586c42d21b5e,6zaPQyuj1Thh5Wori7F6Z4SSj9QzEEVhnNeZYgbGDVsQ,PEEDY,flow_v2/2,01a0b7fd-443e-79ee-a828-06b68dbb02d9,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 04:47:03.741301+00,2026-09-19 04:47:03.741301+00,2026-09-19 04:47:11.641883+00,2026-09-19 04:48:14.651761+00,creator_dump,0.05,-0.0009801536,"{""buys_1m"": 64, ""feature"": ""flow"", ""snipers"": 3, ""sells_1m"": 18, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""52.4150991257"", ""net_sol_flow_1m"": ""19.924662097"", ""progress_rising"": true, ""unique_buyers_1m"": 54, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",56.4798
paper,01a0b809-6c87-7d36-92b3-c8f4edf3469a,77xPMXy8pDhbk35YiWzNCdnWkBR7XjLntS4QnvMspump,KITTYBRAIN,flow_v2/2,01a0b809-4447-7f8a-bb68-af60241cc36c,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:00:10.182177+00,2026-09-19 05:00:10.182177+00,2026-09-19 05:00:13+00,2026-09-19 05:00:28+00,line_broken,0.05,0.0004347859,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""9.9845270308"", ""net_sol_flow_1m"": ""4.078521639"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",38.9901
paper,01a0b809-6c92-7e4d-a0b1-1e3ea3b835f0,77xPMXy8pDhbk35YiWzNCdnWkBR7XjLntS4QnvMspump,KITTYBRAIN,flow_v2/3,01a0b809-4448-7cd5-99d9-0d6e8321fcbc,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:00:10.182177+00,2026-09-19 05:00:10.182177+00,2026-09-19 05:00:13+00,2026-09-19 05:00:28+00,line_broken,0.05,0.0004347859,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""9.9845270308"", ""net_sol_flow_1m"": ""4.078521639"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",38.9901
paper,01a0b809-6c9d-7e98-a02d-6a3569959a76,77xPMXy8pDhbk35YiWzNCdnWkBR7XjLntS4QnvMspump,KITTYBRAIN,flow_v2/5,01a0b809-4449-730f-9684-ac20fa74b13a,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:00:10.182177+00,2026-09-19 05:00:10.182177+00,2026-09-19 05:00:13+00,2026-09-19 05:00:28+00,line_broken,0.05,0.0004347859,"{""buys_1m"": 28, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 6, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""9.9845270308"", ""net_sol_flow_1m"": ""4.078521639"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",38.9901
paper,01a0b819-c958-7d3c-9d9a-41c3980a4f01,9VGtP7bkSnZTffet1Zkxb4yWz1RMFwUsztTGfg1spaid,HOEMATH,flow_v2/5,01a0b819-6ffc-757d-8d43-618cff5a286d,fluxo_e_holders/2,meme_features_15s_v1,2026-09-19 05:17:47.7591+00,2026-09-19 05:17:44.181752+00,2026-09-19 05:17:58+00,2026-09-19 05:19:35.627438+00,line_broken,0.05,0.0036018815,"{""buys_1m"": 113, ""feature"": ""flow"", ""snipers"": 4, ""sells_1m"": 66, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""83.0471984219"", ""net_sol_flow_1m"": ""29.6161453707"", ""progress_rising"": true, ""unique_buyers_1m"": 106, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",81.6737
paper,01a0b819-c94c-7358-8ca4-c924c5a422ac,9VGtP7bkSnZTffet1Zkxb4yWz1RMFwUsztTGfg1spaid,HOEMATH,flow_v2/3,01a0b819-6fe5-77ef-9959-5aaa8ef968cd,fluxo_e_holders/2,meme_features_15s_v1,2026-09-19 05:17:47.7591+00,2026-09-19 05:17:44.181752+00,2026-09-19 05:17:58+00,2026-09-19 05:19:35.627438+00,line_broken,0.05,0.0036018815,"{""buys_1m"": 113, ""feature"": ""flow"", ""snipers"": 4, ""sells_1m"": 66, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""83.0471984219"", ""net_sol_flow_1m"": ""29.6161453707"", ""progress_rising"": true, ""unique_buyers_1m"": 106, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",81.6737
paper,01a0b819-c93d-7854-9922-11f4bbdc579f,9VGtP7bkSnZTffet1Zkxb4yWz1RMFwUsztTGfg1spaid,HOEMATH,flow_v2/2,01a0b819-6fde-745d-9df3-0b439fd4a7a6,fluxo_e_holders/2,meme_features_15s_v1,2026-09-19 05:17:47.7591+00,2026-09-19 05:17:44.181752+00,2026-09-19 05:17:58+00,2026-09-19 05:19:35.627438+00,line_broken,0.05,0.0036018815,"{""buys_1m"": 113, ""feature"": ""flow"", ""snipers"": 4, ""sells_1m"": 66, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": false, ""mcap_delta_60s"": ""83.0471984219"", ""net_sol_flow_1m"": ""29.6161453707"", ""progress_rising"": true, ""unique_buyers_1m"": 106, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",81.6737
paper,01a0b820-3427-7aa7-9bc2-bc60fd696190,4hgL1EEcZLmpTcTfmoHrdbbVgfSVZzM4GsSp8LzGpump,CLITINU,flow_v2/1,01a0b820-1660-7416-964a-5aba125c43c9,fluxo_e_holders/1,meme_event_gate_v1,2026-09-19 05:25:05.759836+00,2026-09-19 05:25:05.759836+00,2026-09-19 05:25:07+00,2026-09-19 05:27:46+00,line_broken,0.05,0.0055164068,"{""buys_1m"": 19, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 8, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""19.1630276069"", ""net_sol_flow_1m"": ""8.735665166"", ""progress_rising"": true, ""unique_buyers_1m"": 18, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",32.991
paper,01a0b820-76c2-7a97-9646-d91158465881,4hgL1EEcZLmpTcTfmoHrdbbVgfSVZzM4GsSp8LzGpump,CLITINU,flow_v2/2,01a0b820-3f43-76a6-9d20-55fbec4c8706,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:25:16.226687+00,2026-09-19 05:25:16.226687+00,2026-09-19 05:25:23+00,2026-09-19 05:27:46+00,line_broken,0.05,-0.0019195514,"{""buys_1m"": 27, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 12, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""32.3356033403"", ""net_sol_flow_1m"": ""13.474847316"", ""progress_rising"": true, ""unique_buyers_1m"": 25, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",45.8143
paper,01a0b82e-2e89-74bf-9f46-a6e4d56351e3,BBJf1qa9KGnxNHF7tzvSohKYQ11j2BAm7fAaMtqpump,BOLD,flow_v2/1,01a0b82d-eec2-78bc-869c-441ec5976d46,fluxo_e_holders/1,meme_event_gate_v1,2026-09-19 05:40:13.12202+00,2026-09-19 05:40:13.12202+00,2026-09-19 05:40:28+00,2026-09-19 05:42:18+00,creator_dump,0.05,-0.0024756029,"{""buys_1m"": 11, ""feature"": ""flow"", ""snipers"": 1, ""sells_1m"": 0, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.7540404874"", ""net_sol_flow_1m"": ""6.943451849"", ""progress_rising"": true, ""unique_buyers_1m"": 11, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",24.5284
paper,01a0b83a-ab80-7fff-bf33-7b3f7144118b,2TqMkSTqMpxACay3j8Cjt7uqUAWTG8HYqwWJ3xmbpump,XCrypto,flow_v2/2,01a0b83a-a522-7292-9bdc-dacc078feb9e,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:54:06.241524+00,2026-09-19 05:54:06.241524+00,2026-09-19 05:54:06.677055+00,2026-09-19 05:57:46.360701+00,creator_dump,0.05,0.0398441406,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.0453140523"", ""net_sol_flow_1m"": ""5.75381197"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",32.1947
paper,01a0b83a-ab98-74d6-8a5a-821e1709488e,2TqMkSTqMpxACay3j8Cjt7uqUAWTG8HYqwWJ3xmbpump,XCrypto,flow_v2/5,01a0b83a-a524-7ba4-b0a8-a16043ba65a4,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:54:06.241524+00,2026-09-19 05:54:06.241524+00,2026-09-19 05:54:06.677055+00,2026-09-19 05:57:46.360701+00,creator_dump,0.05,0.0398441406,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.0453140523"", ""net_sol_flow_1m"": ""5.75381197"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",32.1947
paper,01a0b83a-ab8e-7f68-986b-9eab47375f68,2TqMkSTqMpxACay3j8Cjt7uqUAWTG8HYqwWJ3xmbpump,XCrypto,flow_v2/3,01a0b83a-a523-7771-99af-7a59d56ccf8d,fluxo_e_holders/2,meme_event_gate_v1,2026-09-19 05:54:06.241524+00,2026-09-19 05:54:06.241524+00,2026-09-19 05:54:06.677055+00,2026-09-19 05:57:46.360701+00,creator_dump,0.05,0.0398441406,"{""buys_1m"": 26, ""feature"": ""flow"", ""snipers"": 8, ""sells_1m"": 9, ""dev_share"": ""0"", ""tape_reason"": null, ""holders_reason"": null, ""holders_rising"": true, ""mcap_delta_60s"": ""13.0453140523"", ""net_sol_flow_1m"": ""5.75381197"", ""progress_rising"": true, ""unique_buyers_1m"": 23, ""max_sells_to_buys"": ""0.6"", ""min_unique_buyers"": 10}",32.1947
